seq_len,ch_idx
572,28
231,3
219,22
207,25
205,1
195,27
173,23
173,30
166,21
150,15
127,10
129,12
144,21
137,24
134,27
130,28
118,6
122,7
120,17
111,19
108,20
110,28
110,30
99,7
100,10
99,14
103,21
106,22
103,24
100,26
98,29
96,2
90,4
92,7
89,17
90,18
87,21
77,26
83,27
83,28
82,2
84,3
75,4
82,5
72,6
72,10
71,11
69,13
70,16
72,19
70,20
54,22
61,24
59,26
59,28
64,6
61,7
58,8
60,12
51,14
52,15
51,16
50,18
62,20
52,22
44,25
38,30
40,31
36,1
45,3
42,4
43,5
39,7
41,10
42,11
43,12
27,17
34,18
26,19
29,20
33,21
28,23
30,24
30,27
28,28
35,29
41,30
31,0
31,1
22,2
21,4
22,5
23,6
20,7
32,8
18,9
20,10
18,11
30,12
22,13
20,14
26,15
19,16
30,17
27,19
24,20
19,22
11,23
7,24
13,25
9,26
12,27
13,28
8,29
12,30
7,31
20,0
8,1
10,2
18,3
13,4
9,5
10,6
8,7
12,8
12,9
7,10
9,11
