seq_len,ch_idx
396,6
344,3
242,2
229,10
200,14
161,10
149,3
153,8
146,2
142,6
127,9
132,14
130,28
126,5
107,17
111,24
113,2
115,5
102,9
102,11
107,12
101,19
87,0
91,7
91,13
80,17
79,19
80,22
74,27
80,28
82,0
78,1
83,3
86,4
69,9
71,10
70,12
74,15
71,17
64,23
70,25
72,26
63,27
60,29
66,30
56,31
59,0
68,4
59,5
57,8
64,10
60,11
57,12
65,13
46,22
54,24
49,25
47,26
55,27
49,30
52,0
45,1
37,4
40,5
42,7
42,9
40,11
42,13
43,14
41,15
43,17
43,20
37,22
29,24
25,26
29,29
29,30
42,31
31,0
27,1
40,2
26,3
34,4
32,5
30,8
32,9
30,10
23,13
21,15
34,16
18,17
18,18
20,19
18,20
18,22
29,23
19,24
17,25
15,26
22,27
17,29
8,30
9,31
12,0
11,1
20,2
14,3
11,4
16,5
32,6
8,7
10,8
16,9
9,10
11,11
18,12
7,13
10,14
8,15
13,16
8,17
85,18
17,19
10,20
12,21
12,22
12,23
5,24
