seq_len,ch_idx
413,11
310,22
256,7
206,24
196,31
194,6
192,4
182,2
178,29
181,13
149,5
144,30
132,1
126,0
125,23
118,8
117,15
115,23
113,8
111,29
108,9
103,2
101,1
98,12
98,22
97,28
94,14
94,28
90,24
89,9
88,16
87,8
85,5
82,8
81,19
81,15
75,11
76,21
75,27
72,18
71,10
71,13
71,15
70,20
70,31
69,30
68,17
68,25
64,25
64,6
63,18
61,27
61,0
61,9
60,20
60,21
59,6
59,12
58,30
57,11
58,14
57,27
54,25
54,14
51,12
51,19
51,28
50,16
49,26
49,17
48,31
47,22
46,7
46,3
45,7
44,21
43,3
42,10
41,19
39,15
37,29
35,2
34,17
33,19
32,18
31,20
31,12
31,26
30,13
30,29
29,31
29,2
27,4
27,26
26,1
26,4
26,5
26,24
24,10
24,26
22,3
21,14
21,27
21,1
19,0
19,5
19,13
18,23
18,6
16,24
16,22
16,11
21,16
21,3
17,10
15,16
14,18
13,20
13,0
12,17
12,21
11,25
9,4
9,9
9,23
8,28
8,30
7,7
