seq_len,ch_idx
603,5
331,17
296,18
186,9
173,0
172,3
148,10
146,2
143,20
140,29
140,4
134,21
129,6
127,11
124,10
121,7
118,26
124,5
114,25
105,27
104,3
99,22
99,18
98,1
89,29
86,0
93,14
87,21
86,28
84,14
83,22
81,10
75,13
87,12
78,11
78,9
76,4
73,16
72,19
72,20
72,1
71,18
68,2
67,12
73,11
62,7
58,18
57,2
57,5
55,12
62,15
52,22
51,0
50,19
49,16
48,25
48,31
48,24
47,17
48,15
46,6
45,24
45,8
44,23
43,7
42,24
42,0
40,8
40,9
40,23
38,27
38,30
38,15
37,13
37,13
36,28
36,13
36,15
36,23
33,28
33,7
33,2
32,8
31,11
31,21
30,27
30,3
29,20
29,1
28,4
28,26
31,31
26,6
25,25
24,17
23,8
22,23
21,24
21,27
20,31
20,1
20,6
19,14
19,16
19,25
19,26
19,20
18,22
18,3
17,29
18,30
15,30
15,19
15,30
13,31
13,16
13,19
13,26
13,14
12,28
12,12
12,4
11,21
11,29
10,9
9,10
9,17
8,30
