seq_len,ch_idx
286,12
285,13
262,11
245,10
226,21
212,29
199,9
199,12
190,5
184,7
166,6
163,18
147,3
141,30
140,6
131,17
113,20
113,4
111,2
105,2
104,10
102,26
101,27
100,19
99,11
96,23
96,0
94,30
94,12
93,27
92,5
91,25
89,14
90,31
87,3
81,20
79,3
78,5
78,6
78,21
78,29
75,16
73,7
72,22
72,31
71,27
71,5
70,18
69,10
69,28
68,14
67,31
64,16
61,26
60,4
59,28
59,15
58,24
58,11
57,17
52,19
51,25
51,22
51,2
47,23
47,24
47,15
43,14
42,24
41,25
41,4
41,19
40,28
40,8
39,1
38,9
37,29
36,12
37,22
34,22
33,1
33,28
32,8
31,14
29,26
29,23
29,18
28,17
28,11
27,21
26,16
25,7
24,13
22,8
22,15
22,0
21,23
21,25
21,17
20,31
19,27
18,2
18,3
17,20
17,21
17,10
16,13
27,0
26,1
19,30
18,9
16,8
16,0
15,1
15,15
14,16
13,24
12,26
11,4
11,19
11,20
9,30
9,7
9,9
9,18
8,13
6,29
6,6
