seq_len,ch_idx
312,17
244,30
241,12
238,28
214,29
214,14
203,2
203,8
193,24
170,15
167,22
174,23
160,4
150,17
150,1
150,9
121,15
120,25
116,12
105,22
99,25
98,26
102,27
96,29
99,10
101,11
101,13
93,21
94,24
93,25
91,29
88,30
89,0
92,1
86,8
84,9
83,11
79,15
79,16
81,25
71,26
77,31
75,0
71,1
69,2
71,6
70,9
72,10
78,12
67,21
58,23
64,25
66,27
48,31
49,1
47,2
51,4
57,7
53,9
49,10
47,11
48,12
52,13
56,16
51,20
40,23
38,24
44,25
39,26
39,29
41,4
40,5
41,7
37,9
43,10
43,11
29,12
29,16
32,17
30,18
31,21
30,23
34,24
30,25
29,26
32,27
30,29
31,30
22,0
19,1
17,2
22,3
22,4
26,5
19,6
25,7
21,8
18,9
25,10
20,11
18,12
24,13
17,15
50,16
25,17
29,20
24,21
11,23
6,24
11,25
9,26
10,27
13,28
12,29
11,30
7,31
6,0
8,1
9,2
15,3
10,4
12,5
11,6
6,7
11,8
9,9
8,10
10,11
