seq_len,ch_idx
415,16
309,29
257,8
213,30
206,9
187,3
136,24
143,27
148,28
146,8
138,9
130,11
134,30
120,10
124,16
112,25
119,27
109,30
112,5
101,10
101,11
100,13
104,17
101,22
98,23
103,27
86,6
90,12
81,16
78,22
78,23
83,30
75,1
82,2
84,3
90,4
81,5
82,6
72,9
73,10
79,12
73,13
72,17
64,21
67,22
69,24
70,26
69,29
56,5
60,7
61,15
50,17
56,18
53,19
53,21
51,22
54,24
54,25
55,26
55,28
52,29
54,30
46,0
47,3
52,7
39,9
37,10
45,13
38,17
47,20
40,21
36,26
35,28
30,29
29,31
29,0
30,1
28,2
28,4
30,6
30,7
20,12
14,13
23,14
18,15
18,16
19,17
23,19
20,20
16,21
29,23
21,24
20,25
19,26
19,27
29,28
23,29
27,30
21,31
19,0
18,2
12,3
10,4
17,5
14,6
11,7
26,8
14,9
13,10
14,11
10,12
13,13
16,14
11,15
7,16
25,17
7,18
9,19
13,20
11,21
10,22
15,23
17,24
13,25
8,26
13,27
7,28
13,29
