seq_len,ch_idx
2048,20
2048,15
920,30
880,28
852,28
833,31
1952,17
781,17
766,31
723,6
744,15
734,22
706,22
694,23
680,0
689,21
664,14
858,18
733,13
638,10
659,9
635,13
664,24
613,13
1273,16
605,27
582,17
622,1
575,4
571,5
576,30
562,18
559,20
553,4
596,14
547,21
524,9
588,9
766,29
538,9
512,31
493,6
492,30
503,26
455,14
454,8
447,19
501,8
431,27
437,6
425,19
432,31
441,11
417,0
408,13
440,13
404,11
402,13
392,31
383,0
412,21
386,24
384,17
376,21
393,26
384,27
378,26
377,17
375,3
362,5
359,4
355,26
360,14
347,20
341,23
386,9
351,2
348,5
344,12
377,2
361,0
345,29
328,13
328,30
317,0
312,22
362,10
318,4
317,18
317,11
311,22
310,1
308,20
359,10
338,12
313,12
310,19
301,22
301,23
299,30
296,12
371,10
313,18
290,28
289,29
283,19
2048,12
1099,19
407,21
367,21
355,30
346,19
287,24
286,22
283,23
282,14
274,11
272,26
410,9
311,29
272,24
269,19
660,3
274,8
264,24
311,0
266,29
259,3
258,18
256,4
253,0
252,24
242,27
241,19
307,11
242,8
236,10
235,1
234,20
309,4
263,1
261,2
259,7
238,3
231,23
230,30
224,5
455,7
383,12
379,7
277,22
267,23
236,12
232,2
231,7
229,22
225,24
597,4
225,4
222,1
219,4
217,24
213,28
206,30
204,1
383,29
314,5
287,14
283,27
236,15
213,23
211,18
207,10
196,5
191,27
715,16
216,25
197,5
187,21
186,16
185,7
183,3
536,0
210,25
206,28
204,0
189,13
188,31
173,16
612,22
400,22
217,6
193,25
190,26
187,7
178,4
173,22
173,18
169,14
169,28
168,30
202,11
196,27
180,17
178,20
172,7
165,11
164,5
163,0
157,21
155,27
268,29
214,3
169,11
158,29
156,27
153,3
150,2
175,27
163,16
160,27
160,16
151,11
146,29
145,16
144,19
144,10
141,6
140,31
140,27
140,11
138,29
137,16
137,2
131,23
131,19
247,31
137,29
133,7
130,10
124,31
122,13
121,20
626,26
250,19
242,26
154,19
140,28
134,8
133,26
127,17
126,15
125,11
125,7
123,28
121,19
118,23
117,8
116,26
115,31
137,7
128,7
126,29
111,24
108,3
104,4
101,18
203,1
160,6
147,1
146,5
135,6
120,25
117,1
104,5
102,6
102,25
98,15
95,1
91,5
91,23
334,25
199,28
108,26
106,25
96,8
93,18
92,9
91,27
89,28
86,26
86,16
81,25
181,25
135,3
105,25
105,3
98,25
88,3
86,5
86,24
82,6
82,31
81,15
81,25
79,30
76,3
132,30
99,15
82,11
73,26
73,23
73,28
226,8
140,8
125,8
85,18
66,15
64,8
60,18
52,15
87,8
62,21
62,9
53,8
52,21
52,10
52,9
52,8
50,5
50,24
48,6
47,21
47,10
44,30
288,14
154,9
133,14
103,2
49,12
49,3
42,6
37,29
36,24
36,9
55,23
43,14
41,2
38,12
33,23
28,6
25,10
24,1
24,11
1307,14
64,13
31,1
27,11
22,10
19,7
18,15
12,31
690,2
127,2
97,2
94,20
78,25
41,7
30,2
27,16
25,0
23,20
21,12
17,25
12,17
10,1
9,7
8,2
8,6
6,10
5,24
3,18
1,16
1,21
