seq_len,ch_idx
2048,20
2048,24
1078,24
984,18
896,2
873,1
895,4
849,31
2048,19
855,18
800,3
786,28
736,11
696,2
657,25
1259,16
620,2
616,0
616,15
585,10
903,11
582,26
515,0
1401,22
598,29
484,21
1326,24
557,10
536,31
508,4
487,26
471,0
468,3
465,9
487,12
462,5
466,9
464,13
454,21
443,30
442,0
458,17
445,7
436,21
436,7
441,27
422,30
421,19
421,22
411,12
410,20
908,30
458,28
412,7
403,17
403,8
403,26
394,17
376,27
1123,29
421,21
400,29
383,24
370,23
368,25
361,13
480,8
418,22
392,13
366,8
359,29
685,25
649,29
483,1
433,2
362,8
388,15
373,10
334,4
341,0
331,2
328,13
544,10
338,10
325,15
319,30
317,21
310,14
320,11
319,9
316,0
313,27
308,17
308,11
308,21
303,10
303,8
302,9
300,29
670,6
350,6
347,6
322,6
309,5
304,6
300,26
297,5
293,27
1494,5
654,6
355,15
302,30
300,19
292,27
285,13
279,22
279,26
272,12
271,14
268,1
265,15
263,3
263,27
288,23
275,16
271,17
269,1
265,15
261,0
259,16
256,19
254,17
254,20
251,1
430,22
407,3
296,25
252,22
251,23
251,3
251,5
250,20
250,25
242,11
500,22
294,6
251,18
251,9
243,31
241,29
241,17
240,28
238,22
235,26
1454,23
745,16
281,3
263,12
236,23
229,31
229,16
228,28
223,1
1394,28
507,3
319,19
259,14
226,6
224,13
222,24
211,26
782,19
367,3
277,12
218,3
207,12
206,26
325,12
283,17
232,12
228,1
226,18
216,10
201,29
199,17
196,25
194,1
191,18
223,31
222,29
219,7
218,30
213,18
203,14
203,31
193,19
192,30
191,1
182,18
1167,5
208,7
202,6
191,7
181,12
179,21
177,13
171,16
181,31
174,11
171,22
175,0
171,15
160,15
158,10
154,4
162,10
153,13
153,25
153,10
150,27
150,7
149,30
146,9
145,4
1015,7
409,11
201,7
174,11
150,10
149,7
146,0
142,27
138,11
136,5
136,19
133,1
133,10
131,17
225,13
185,31
143,25
139,26
137,31
130,5
130,9
126,19
121,13
202,8
143,8
137,8
127,24
122,31
121,9
118,24
288,4
184,25
167,4
154,25
137,4
132,25
131,13
128,4
119,16
118,29
112,28
109,2
105,12
352,9
157,30
131,9
107,11
107,7
104,16
103,28
101,30
99,21
93,9
133,26
120,4
102,31
99,7
97,26
93,11
93,17
92,15
89,23
88,14
87,4
84,31
82,12
1138,8
173,17
97,21
92,22
89,24
88,31
85,1
85,20
80,17
76,7
74,26
221,14
102,0
85,23
77,14
75,0
69,23
69,21
68,0
61,16
900,30
117,0
92,23
91,28
87,21
67,30
66,22
59,31
58,25
1074,2
438,14
98,8
96,4
68,14
60,21
59,11
58,28
52,27
49,6
46,8
45,19
42,4
41,14
178,12
95,1
62,22
60,18
50,5
42,25
38,20
34,12
172,21
115,16
94,23
73,13
61,18
54,14
40,21
36,13
35,16
34,23
34,28
33,27
28,6
26,18
26,15
24,2
184,27
133,15
126,3
104,14
100,27
52,15
48,18
46,3
40,14
37,27
28,15
24,23
22,12
20,18
16,26
13,1
295,20
66,20
55,9
25,20
20,9
17,20
16,3
15,14
9,27
8,9
2,13
