seq_len,ch_idx
399,31
375,8
313,24
313,29
281,3
275,1
265,10
252,5
238,17
231,30
234,13
215,7
225,4
213,22
211,20
195,21
189,27
192,23
184,24
185,11
183,21
181,5
171,7
172,17
162,1
162,5
163,7
158,26
163,22
152,8
151,9
154,14
154,26
154,31
152,23
164,25
145,14
139,18
141,26
140,3
148,6
140,3
142,10
139,28
138,0
133,7
131,11
130,0
128,2
135,15
135,22
134,26
126,5
134,19
129,21
117,24
120,29
121,30
123,3
118,17
128,23
118,26
120,0
117,3
124,12
122,13
118,20
118,26
121,9
112,10
114,11
116,13
114,18
110,20
111,25
114,31
112,4
115,7
113,14
113,3
112,11
114,16
115,18
106,19
102,3
103,11
102,19
106,20
103,25
107,26
105,30
98,3
99,5
104,7
97,8
98,9
101,14
112,18
103,19
99,24
111,29
101,5
91,8
94,9
86,15
97,19
92,20
86,23
111,25
92,26
90,28
88,29
91,3
90,10
92,11
90,13
91,16
88,17
91,18
95,19
95,21
86,22
89,23
93,27
99,29
89,3
90,5
93,6
93,8
91,11
92,12
91,14
88,15
92,20
108,23
93,24
82,26
82,28
78,5
80,6
83,7
81,9
80,16
81,17
83,19
86,20
89,21
90,24
76,25
82,27
84,3
87,8
90,9
82,10
84,12
86,19
78,23
69,29
75,31
74,1
71,2
73,6
78,9
68,13
67,16
74,17
70,24
71,26
66,28
67,29
71,3
76,9
77,13
66,19
70,20
72,21
69,24
74,30
79,31
71,0
79,3
71,4
57,5
71,8
64,10
65,13
65,14
59,16
60,17
60,19
60,22
62,28
62,29
59,2
59,3
64,4
63,5
66,7
61,13
60,17
59,22
59,24
57,26
63,27
62,29
66,2
67,3
55,4
57,5
59,8
58,9
57,10
63,11
58,14
67,15
67,18
51,22
53,25
44,27
49,30
53,31
52,0
52,1
52,3
54,5
51,6
54,9
53,11
48,12
50,15
50,18
51,19
50,20
50,29
50,31
54,2
59,5
54,6
60,7
53,8
52,9
55,11
52,14
48,15
51,19
54,22
53,24
53,27
52,28
49,31
54,1
47,5
50,6
49,7
49,9
40,10
39,11
43,13
53,15
38,17
43,18
42,20
40,21
39,24
37,28
42,29
39,31
42,0
42,3
41,4
43,8
39,9
37,10
44,11
47,12
46,13
46,15
44,17
39,18
43,22
43,24
45,26
40,28
42,29
41,30
39,2
45,3
38,8
38,9
42,11
42,12
42,14
43,15
50,16
40,17
45,18
49,19
37,20
44,21
40,22
35,23
38,24
48,25
38,27
43,28
40,29
36,30
35,31
35,0
37,1
33,2
32,3
26,5
31,6
29,7
27,9
27,10
37,12
27,14
30,15
34,16
40,17
35,19
31,21
29,23
32,24
37,25
30,28
29,29
30,30
26,31
32,0
34,2
30,4
32,7
28,8
38,9
32,10
32,11
32,14
32,15
28,16
33,17
26,19
30,21
34,23
46,24
28,25
26,26
37,28
28,29
27,30
31,31
33,0
30,1
34,3
35,6
28,7
27,8
43,9
26,12
37,13
27,14
38,15
22,17
23,18
19,19
20,20
23,22
23,24
21,25
17,28
21,29
22,0
17,1
15,2
23,4
23,5
23,6
16,7
17,8
15,9
16,10
21,11
21,12
20,14
27,16
16,18
21,19
21,21
26,22
20,23
26,24
23,26
22,27
17,29
22,31
25,1
18,3
20,4
18,5
17,6
17,7
15,8
23,10
21,11
22,12
21,13
21,15
22,16
17,17
17,18
18,20
22,21
20,22
20,23
16,26
21,27
15,29
21,31
12,0
16,1
7,2
16,3
18,4
11,5
9,6
8,7
14,8
23,9
21,10
13,11
8,12
7,13
26,14
12,15
5,16
25,17
11,18
13,19
17,20
10,21
9,22
9,23
12,24
9,25
20,26
12,27
11,28
41,29
14,30
9,31
9,0
8,1
5,2
13,3
9,4
23,5
12,6
10,7
14,8
10,9
10,10
10,11
17,12
9,13
10,14
18,15
16,16
9,17
14,18
10,19
9,20
11,21
17,22
10,23
16,24
15,25
10,26
9,27
9,28
14,29
12,30
9,31
13,0
7,1
7,2
11,3
11,4
9,5
10,6
13,7
7,8
20,9
9,10
8,11
14,12
15,13
18,14
11,15
19,16
6,17
8,18
14,19
8,20
17,21
9,22
13,23
13,24
14,25
13,26
8,27
