seq_len,ch_idx
653,12
527,2
443,27
409,28
403,20
290,24
286,31
262,23
261,2
236,19
225,18
225,0
204,28
191,30
189,0
192,10
183,17
185,30
171,6
172,2
172,6
166,22
164,27
163,2
158,16
161,19
162,24
162,29
151,30
154,5
151,23
151,5
150,8
154,17
151,25
137,19
142,31
137,14
142,29
143,12
140,15
139,20
130,23
135,2
133,20
129,10
135,13
131,15
130,20
128,5
119,16
126,25
122,31
119,7
119,20
127,22
122,23
125,26
116,10
110,15
111,16
110,30
106,31
111,16
109,19
108,22
117,23
110,26
114,0
112,14
116,19
101,5
103,6
96,7
102,16
96,18
102,23
100,28
100,30
99,0
98,4
104,6
103,15
99,5
98,6
100,10
98,11
105,16
107,17
103,23
95,24
101,26
94,27
88,2
93,6
92,12
98,13
90,14
97,17
87,22
89,27
88,28
86,30
87,2
94,6
99,9
88,10
97,13
90,17
90,19
95,22
92,26
92,1
83,6
85,9
79,10
88,13
79,14
81,18
78,24
76,26
89,30
80,1
81,3
80,4
86,12
86,14
75,18
79,19
82,21
87,22
82,23
81,24
81,27
88,30
81,31
80,0
77,1
78,3
80,10
82,18
81,19
77,24
78,26
71,0
68,2
79,3
71,7
72,11
74,12
70,13
72,14
70,15
70,23
68,26
71,29
70,2
77,4
75,5
72,7
71,8
80,10
73,12
69,21
66,22
69,29
68,31
72,0
71,1
79,2
75,3
67,7
72,8
68,9
68,11
77,12
70,14
62,15
60,16
63,17
61,18
58,19
57,20
61,21
61,26
57,27
65,31
58,3
70,5
62,6
58,8
62,9
67,11
57,13
57,16
63,17
63,19
56,20
63,22
64,23
62,25
60,26
59,27
61,28
59,29
67,30
60,31
59,8
58,9
57,11
62,12
62,17
63,18
62,19
57,23
61,25
62,26
68,27
59,30
56,0
61,1
60,2
59,3
64,5
60,6
62,7
51,10
58,11
44,12
53,13
46,14
60,15
45,16
47,19
57,21
53,22
50,23
56,29
55,30
51,0
49,1
47,3
48,5
53,6
53,8
52,10
51,12
53,14
56,15
48,21
49,22
52,23
50,24
54,25
48,26
57,27
51,29
53,30
55,31
85,0
55,3
55,9
49,12
51,14
51,15
53,17
54,21
40,23
38,24
48,27
40,28
40,29
42,30
41,31
48,1
42,2
36,3
41,4
43,5
44,7
40,8
44,9
37,10
44,11
41,16
43,17
38,19
38,22
42,25
40,26
34,28
40,29
43,0
40,1
42,2
42,3
43,5
41,6
37,8
43,12
40,16
45,17
36,18
47,21
39,23
48,26
42,28
39,30
41,31
31,2
33,3
32,4
36,6
27,7
34,8
34,9
29,10
30,11
30,12
42,13
26,14
28,15
27,19
32,20
31,24
29,25
29,26
33,28
34,30
42,31
28,0
26,1
34,3
36,4
31,6
32,8
29,10
30,11
27,13
30,14
32,15
27,16
26,17
31,19
33,20
38,22
31,23
28,24
30,27
40,28
32,29
31,30
27,31
27,0
34,3
35,5
33,6
34,7
31,8
34,9
16,12
24,15
19,16
21,17
24,18
18,19
15,20
25,21
27,22
20,23
31,24
24,25
22,28
23,29
19,30
17,31
23,0
21,1
27,2
23,3
23,4
16,6
21,8
21,9
18,10
21,11
21,12
19,13
25,14
24,15
26,16
22,17
19,18
18,19
24,20
18,21
23,22
27,23
25,24
21,25
25,26
23,27
21,28
18,29
37,30
20,31
24,0
19,1
21,2
23,3
21,4
29,5
18,6
20,8
18,9
29,10
25,11
20,12
24,13
29,14
24,16
17,17
16,18
21,19
22,20
27,23
21,24
21,25
27,26
25,27
23,28
17,29
18,30
12,31
16,0
11,1
20,2
10,3
16,4
6,5
13,6
16,7
13,8
9,9
9,10
14,11
10,12
11,13
13,14
14,15
9,16
10,17
22,18
8,19
12,20
11,21
10,22
16,23
9,24
12,25
6,26
11,27
10,28
16,29
7,30
9,31
19,0
14,1
5,2
22,3
13,4
14,5
10,6
13,7
13,8
9,9
7,10
17,11
8,12
12,13
14,14
14,15
7,16
13,17
15,18
14,19
20,20
14,21
10,22
9,23
7,24
11,25
13,26
11,27
12,28
9,29
7,30
14,31
20,0
12,1
14,2
10,3
14,4
14,5
13,6
9,7
10,8
15,9
11,10
11,11
7,12
11,13
