seq_len,ch_idx
2048,7
1574,29
1203,11
1112,14
1074,27
1353,23
978,14
874,25
837,28
815,18
775,14
893,19
779,8
754,8
756,14
733,17
744,30
735,31
743,11
707,22
680,19
684,27
1038,4
669,16
637,10
648,13
611,17
677,22
654,3
697,9
595,0
1676,1
595,25
617,29
565,26
558,15
550,20
585,27
1427,8
537,17
1007,26
544,27
551,0
984,3
527,31
511,9
520,10
505,11
527,19
525,22
491,25
525,30
489,2
485,6
485,3
547,7
536,10
474,18
481,29
436,26
632,0
428,1
437,7
479,11
431,15
457,16
543,25
416,29
406,5
402,12
423,17
582,22
445,25
406,0
374,26
391,1
413,3
393,10
468,14
391,17
363,22
378,27
393,28
375,2
380,6
355,7
358,9
379,10
394,14
377,18
356,19
428,22
378,31
351,2
368,9
335,10
347,12
369,13
342,14
340,17
408,19
322,22
333,27
330,28
332,0
346,1
374,11
322,13
344,14
330,17
313,19
309,20
324,21
317,23
305,24
309,27
487,28
346,29
306,31
572,0
337,1
429,4
316,7
317,9
315,10
309,15
381,17
297,18
298,20
296,25
289,26
286,27
283,28
291,31
287,0
303,4
331,5
775,7
293,8
287,9
282,11
285,13
281,14
301,15
310,16
738,20
268,25
267,26
319,28
275,31
269,0
267,2
284,3
260,5
273,6
282,16
260,17
360,19
248,20
260,22
255,23
238,28
591,29
243,31
1302,0
247,1
274,3
274,5
823,6
251,9
241,10
237,11
232,15
250,17
225,18
243,20
224,21
226,22
237,25
237,27
239,29
242,30
250,31
239,1
513,2
231,4
224,6
220,7
251,9
251,10
214,11
223,12
223,13
228,15
307,17
248,18
288,19
221,22
2048,24
218,25
212,26
229,29
203,0
203,1
1333,2
213,3
210,4
215,5
209,6
197,7
205,10
214,12
225,16
191,17
255,18
256,19
200,20
278,21
212,22
186,24
746,25
184,26
186,27
188,28
196,30
189,31
195,0
299,1
204,2
187,5
201,6
202,7
222,8
190,9
564,10
183,11
182,12
183,14
187,18
178,19
178,21
174,23
177,24
176,26
325,27
220,28
186,30
172,0
181,3
169,4
178,5
184,6
195,8
258,9
162,11
152,12
645,13
154,15
174,16
151,17
148,18
150,19
143,20
157,21
149,23
303,24
155,25
152,26
149,27
220,30
147,0
147,1
133,2
150,3
309,4
137,5
472,6
137,7
134,10
144,11
172,12
152,13
154,14
153,16
136,17
132,18
124,19
1645,20
129,23
149,24
135,26
143,27
133,28
128,29
131,30
156,31
132,0
128,1
217,3
170,4
121,5
137,6
137,7
132,8
136,9
196,10
133,11
140,12
134,13
134,14
123,15
140,16
137,17
125,18
129,19
136,20
176,21
116,22
127,23
395,24
156,27
113,28
104,30
113,31
116,0
133,1
103,2
151,3
130,4
111,5
126,6
108,7
127,8
106,10
110,11
259,12
152,13
107,14
1158,15
97,16
118,17
92,18
104,19
102,20
683,21
122,22
115,23
105,24
104,25
108,26
103,27
105,28
110,30
111,31
107,0
90,1
2048,2
87,3
107,4
152,5
105,6
88,7
930,8
104,9
85,10
84,11
106,13
126,14
130,15
86,16
88,17
85,18
82,19
83,20
74,21
82,22
307,24
91,25
97,26
100,27
104,28
79,30
92,31
93,0
95,1
69,3
292,4
71,5
83,6
68,7
90,8
67,10
96,11
70,12
93,13
192,14
91,17
165,18
78,19
117,20
61,21
57,22
57,23
132,24
62,25
247,26
50,27
111,28
93,29
405,30
60,31
45,0
47,1
188,2
127,3
53,4
55,5
52,6
45,7
83,8
1595,9
54,10
112,11
60,12
41,13
45,14
76,15
40,16
1119,18
49,19
41,20
36,21
40,22
38,23
41,24
32,25
45,27
33,28
40,29
34,30
44,31
100,0
39,1
44,2
59,3
174,4
53,5
46,7
37,8
48,9
35,10
21,11
37,12
26,13
50,14
51,15
30,16
47,18
27,19
36,20
41,21
58,22
293,23
54,24
61,26
69,27
37,28
27,30
31,31
38,0
23,1
20,2
23,3
17,4
19,5
35,6
28,7
17,8
25,9
19,10
412,11
14,12
16,13
31,14
92,15
21,16
78,17
49,18
22,19
45,20
68,21
34,22
20,23
5,24
8,25
14,26
9,27
57,28
17,29
45,30
23,31
3,0
24,1
14,2
6,3
18,4
24,5
36,6
14,7
61,8
26,9
18,10
