seq_len,ch_idx
2048,24
1276,7
1254,7
895,13
1598,19
661,24
636,5
737,15
575,27
743,2
558,3
556,9
1882,13
543,14
598,15
694,17
519,0
612,6
485,10
482,14
421,23
494,26
491,27
408,0
416,1
419,2
419,7
401,8
392,10
541,15
357,19
335,28
352,29
341,30
337,31
339,0
382,8
295,9
339,10
361,16
574,18
313,21
284,22
265,26
266,28
267,29
263,30
261,31
256,0
258,1
262,2
273,3
250,4
235,7
260,9
233,10
236,12
252,14
236,16
202,19
218,20
219,22
202,23
219,25
191,26
194,29
163,2
181,3
158,5
166,6
180,7
492,8
167,9
149,11
139,12
181,14
145,15
133,16
135,17
136,20
194,22
137,23
120,24
121,25
148,26
165,27
137,28
140,29
147,30
128,31
127,0
108,1
118,2
1108,3
121,4
113,5
127,6
130,7
130,9
108,10
1285,12
103,13
116,14
91,16
102,17
71,18
81,20
71,21
69,22
298,23
56,25
87,26
66,27
72,28
49,29
54,30
65,0
64,1
38,2
49,3
41,4
23,5
6,6
3,7
21,8
16,9
1393,10
841,11
