seq_len,ch_idx
2048,24
2048,7
934,19
704,22
652,5
646,12
588,31
547,16
548,17
537,21
520,27
441,20
447,24
421,0
419,2
404,11
386,18
559,27
374,4
325,5
402,9
403,10
366,11
311,12
305,14
294,19
301,28
272,0
279,5
282,7
268,8
262,11
645,13
263,14
260,15
459,16
397,17
231,21
233,22
747,23
270,25
213,28
216,30
201,0
221,1
222,2
293,3
181,5
193,6
209,7
238,10
186,11
267,12
193,13
164,14
178,15
173,17
156,18
161,19
160,21
144,22
145,23
138,24
144,25
158,26
144,27
178,28
134,29
133,1
138,2
194,3
157,4
140,5
135,6
120,8
129,9
141,10
112,11
121,12
778,13
119,14
116,15
133,16
134,17
112,18
116,19
113,20
238,21
95,22
99,23
95,24
208,25
103,27
83,28
107,29
92,30
71,31
87,0
271,1
90,2
84,3
71,4
72,5
97,6
69,7
102,8
55,9
62,10
51,11
45,12
51,13
45,14
66,15
63,16
50,17
45,18
104,19
57,20
38,21
34,22
24,23
18,24
204,25
8,26
11,27
42,28
12,29
3,30
