seq_len,ch_idx
1704,24
868,31
854,15
789,28
776,7
666,7
650,12
625,22
610,27
624,29
501,3
754,7
1392,13
484,14
472,19
624,21
680,28
2048,14
391,15
431,16
383,19
417,21
381,23
393,24
374,27
425,29
369,30
372,31
356,0
344,3
401,4
338,7
395,13
1098,19
2048,20
311,22
334,23
324,24
314,28
304,3
405,7
274,8
270,9
272,10
290,13
1385,14
271,16
254,20
234,21
231,22
241,23
240,25
283,28
237,31
202,2
226,4
192,6
196,12
206,13
191,14
190,16
199,17
173,18
181,19
200,20
707,21
729,22
998,23
161,24
635,25
156,27
174,28
146,30
230,2
136,4
136,5
121,6
146,7
178,8
111,10
150,11
110,12
237,15
127,16
109,17
95,18
129,19
137,20
90,21
88,22
102,23
106,24
90,25
75,27
88,28
173,29
82,30
110,31
163,0
97,1
243,2
58,3
58,4
57,6
59,7
182,8
56,9
112,10
108,11
55,12
1382,13
43,14
98,15
51,16
194,17
37,18
117,19
924,20
38,21
53,22
124,23
34,24
296,25
31,26
5,27
5,28
17,29
11,30
