seq_len,ch_idx
468,9
365,24
282,29
261,7
255,16
254,14
253,1
246,1
238,0
223,18
212,13
212,8
189,8
188,26
181,29
177,9
173,29
173,13
171,10
171,8
168,20
156,3
151,21
149,22
151,12
141,31
140,27
137,30
138,4
136,5
135,23
134,2
133,19
133,4
132,2
130,4
130,12
128,25
126,26
141,15
125,18
123,17
121,18
121,31
121,4
119,5
118,7
118,30
117,9
116,30
115,25
115,31
115,4
114,26
114,15
114,0
112,8
112,14
112,30
111,6
110,17
110,5
109,16
108,8
107,30
105,1
116,19
114,29
113,14
112,19
102,23
101,3
101,2
100,0
100,31
100,4
99,22
99,11
99,13
98,29
98,16
96,9
94,14
94,18
94,26
93,7
92,23
92,0
92,12
92,11
91,9
90,1
90,4
90,13
89,12
87,26
87,9
92,19
90,3
89,19
87,3
84,4
84,15
84,14
83,22
82,17
82,30
81,28
81,19
81,23
80,25
80,15
80,13
79,22
79,31
78,30
77,29
78,7
75,24
75,23
75,25
75,12
74,13
74,6
73,31
73,0
72,8
72,2
72,16
71,7
71,21
71,27
71,4
71,22
71,10
70,31
70,0
69,2
69,16
69,26
67,9
66,24
66,28
69,28
67,12
67,25
65,11
64,28
63,21
62,22
62,10
62,31
62,0
62,6
61,27
61,16
61,3
61,20
61,24
61,1
61,23
61,21
60,5
60,12
60,7
60,11
60,0
60,6
59,18
59,14
59,2
58,4
58,15
58,29
57,17
57,9
63,5
61,28
57,25
56,11
56,10
55,27
55,21
55,25
54,6
54,10
53,15
53,7
53,13
52,14
52,17
52,26
51,9
51,30
51,5
50,11
50,22
50,3
49,10
49,27
49,31
49,7
49,4
48,13
48,17
47,24
47,26
50,11
50,23
46,8
45,28
44,22
44,21
44,14
43,17
43,20
43,2
42,1
42,9
41,28
41,11
40,3
40,21
40,14
39,18
39,17
38,7
38,19
38,1
37,16
53,20
42,21
39,24
37,25
36,3
35,24
34,13
34,12
33,28
33,21
32,22
32,20
32,25
32,27
32,5
32,6
31,24
31,7
30,13
30,12
30,26
30,29
30,1
30,28
30,2
30,21
29,22
29,20
29,23
29,5
28,6
28,17
28,24
28,7
28,12
28,18
27,26
27,19
27,16
27,8
26,29
26,30
26,1
31,20
26,2
26,16
24,2
24,10
24,22
24,12
24,15
24,16
23,23
23,26
23,31
22,18
21,0
21,8
21,29
21,30
21,6
21,20
21,3
21,11
20,21
20,10
20,22
19,16
19,17
19,25
19,7
19,31
18,13
18,18
18,19
18,14
18,1
18,8
17,29
16,30
23,27
19,27
19,15
18,6
17,20
17,27
16,10
16,5
16,15
16,6
15,20
15,27
15,10
15,28
14,11
14,5
13,15
13,3
13,23
12,18
12,19
12,24
12,0
12,6
12,20
12,27
12,10
11,28
11,11
11,5
11,15
11,17
11,3
11,23
11,25
11,18
11,2
11,19
11,24
10,0
10,14
10,1
10,8
10,9
10,6
10,20
10,27
10,10
10,28
9,11
9,5
9,15
9,17
9,21
9,3
9,23
9,25
9,18
9,2
9,19
9,12
9,16
9,24
8,26
8,0
8,14
8,30
8,31
8,1
8,13
7,8
6,29
6,4
5,9
