seq_len,ch_idx
1008,7
984,17
891,18
761,9
743,28
705,5
677,20
656,26
615,6
596,23
583,25
560,31
613,6
534,10
528,11
499,21
487,24
503,1
472,2
431,20
411,21
425,27
713,29
425,1
404,3
387,9
409,14
350,16
353,22
321,23
424,27
311,0
320,3
312,4
313,7
283,11
301,12
291,13
458,14
332,15
1524,17
271,18
307,22
296,23
269,24
266,25
272,26
257,27
380,29
280,0
271,5
324,6
238,7
251,9
235,11
217,12
215,14
292,18
209,19
205,21
191,22
212,23
191,24
204,25
215,26
232,28
183,30
184,31
217,1
413,2
173,5
177,7
154,8
321,9
203,10
158,12
153,15
162,16
353,17
150,18
137,20
235,22
111,23
148,24
107,28
127,29
107,30
128,31
129,2
86,3
81,4
102,5
98,7
100,8
76,9
90,10
81,11
79,12
171,14
159,15
51,16
189,17
72,18
56,19
98,20
80,21
58,22
83,23
50,24
53,25
82,26
107,27
47,28
2048,29
38,30
28,31
27,0
60,1
157,2
29,3
26,4
70,5
30,6
11,7
23,8
32,9
83,10
21,11
