seq_len,ch_idx
2048,16
973,21
2048,18
809,22
779,1
671,3
1747,31
626,12
625,17
747,28
826,30
708,6
608,9
2048,10
517,17
776,18
502,19
520,25
465,31
476,0
478,8
453,11
506,12
442,25
401,27
409,28
393,29
391,1
543,4
370,6
363,9
394,12
365,15
376,16
361,23
347,24
357,25
327,26
317,30
323,31
462,1
304,7
323,9
348,11
337,13
558,20
280,22
419,23
281,24
319,25
290,27
258,29
304,0
248,2
1306,4
202,5
211,6
211,7
194,9
246,10
191,13
292,14
192,15
187,16
199,18
190,20
173,21
172,22
166,24
314,25
158,26
161,28
154,29
173,31
143,0
389,1
213,2
2048,5
160,7
138,8
123,9
125,10
117,11
126,12
126,13
190,14
163,15
120,16
108,17
117,21
2048,22
104,23
103,24
381,25
111,26
87,27
82,28
111,29
93,30
83,31
92,0
81,2
84,3
76,4
78,5
74,6
85,7
82,8
71,9
400,11
56,12
41,13
72,14
64,15
248,17
40,18
49,19
29,20
57,21
19,22
64,23
14,24
2048,25
14,26
1,27
29,28
11,29
15,30
