seq_len,ch_idx
1909,31
1347,22
722,14
797,29
628,4
1761,21
598,30
576,26
513,7
541,19
636,17
493,2
481,3
525,14
541,12
503,16
448,25
422,7
398,8
397,4
390,29
962,2
411,4
365,10
361,23
421,5
381,5
364,20
356,5
350,13
346,27
342,14
341,24
321,27
354,24
336,24
292,16
283,9
294,19
290,9
266,14
283,18
250,18
245,30
243,0
234,16
235,0
230,15
266,13
227,13
210,8
215,30
206,13
200,30
192,5
191,8
185,26
188,17
205,23
200,23
166,3
371,6
232,6
163,22
163,13
162,6
153,4
176,25
172,11
158,25
156,11
150,1
146,8
922,17
293,10
158,10
132,29
129,10
160,23
137,23
129,8
123,19
535,1
124,1
109,12
105,19
152,26
111,26
110,25
94,9
93,5
250,11
98,24
93,7
89,25
87,10
83,24
104,12
102,12
80,29
79,7
76,2
76,12
73,6
65,7
85,11
65,11
62,1
197,3
59,15
53,3
51,15
49,15
46,9
39,0
50,18
45,27
36,15
28,0
39,28
32,18
21,28
40,20
34,28
24,20
15,28
15,20
5,27
