seq_len,ch_idx
586,10
327,4
304,26
250,7
229,30
211,25
209,31
222,0
200,14
201,18
206,1
180,3
185,19
181,25
184,28
179,8
181,4
176,8
177,12
174,14
165,10
162,5
164,7
164,5
155,15
149,0
151,8
166,9
151,14
140,19
138,23
143,21
137,13
138,15
129,16
132,18
133,23
135,1
137,18
122,1
123,8
133,12
121,9
112,27
113,28
111,0
111,1
113,2
113,11
113,18
115,19
111,26
115,29
116,0
112,2
107,3
113,6
106,13
113,15
113,19
110,20
100,27
107,31
99,3
101,14
101,27
100,8
102,10
99,13
113,15
102,17
97,24
103,31
104,0
92,20
86,23
91,27
96,28
89,2
92,3
90,10
91,18
90,25
88,29
90,1
89,2
92,5
92,7
83,11
83,12
83,13
81,25
80,26
78,30
81,1
87,2
78,5
78,11
87,14
82,16
84,20
83,22
79,28
89,29
78,0
78,3
83,4
85,7
80,8
68,9
68,10
73,11
79,14
82,18
69,20
68,22
74,24
66,29
69,30
72,0
67,1
77,3
67,4
77,6
71,13
69,14
75,17
66,21
68,23
75,25
59,29
58,1
61,9
64,11
59,13
58,15
61,20
63,21
65,22
58,24
60,25
60,30
65,31
58,1
56,2
67,5
58,6
57,10
64,11
60,12
62,15
59,17
59,18
69,22
62,25
60,27
51,31
57,1
50,2
49,3
49,4
50,6
50,8
54,9
51,13
52,14
48,15
45,18
49,22
45,24
46,30
54,2
55,4
50,5
56,8
51,10
57,11
54,13
54,14
54,17
59,19
48,20
50,21
54,22
51,25
46,26
46,29
49,30
54,1
55,3
50,4
37,6
45,7
39,8
36,9
43,11
39,13
41,14
38,15
42,17
39,18
40,20
39,21
37,22
38,24
51,25
58,27
42,28
43,0
39,1
42,4
40,5
50,8
39,10
44,11
42,12
36,13
41,14
45,15
40,16
42,18
45,20
46,21
39,22
46,26
40,29
44,31
40,3
42,6
28,10
31,12
33,13
33,14
34,15
30,16
28,17
35,18
30,19
28,20
30,22
27,24
30,25
28,26
29,27
28,29
37,30
30,0
25,1
29,4
29,5
31,6
29,7
33,8
32,9
32,11
34,16
25,18
37,19
36,22
33,23
33,24
43,25
33,26
30,28
32,30
32,31
22,1
21,2
21,3
26,4
17,5
20,6
26,7
19,8
18,9
18,10
22,12
25,13
21,15
16,16
21,17
19,18
21,19
22,20
23,21
24,22
21,25
23,26
27,27
18,28
19,30
28,31
21,1
21,2
18,3
20,4
19,5
26,6
22,7
23,8
16,9
21,10
21,11
19,12
22,13
23,14
16,15
19,16
27,17
18,18
32,19
21,20
24,21
26,22
20,23
19,24
23,25
17,26
37,27
20,29
21,30
18,0
18,1
33,2
24,3
19,4
23,5
13,6
15,7
14,8
13,9
10,10
16,11
14,12
7,13
9,14
9,15
16,16
12,17
8,18
20,19
22,20
37,21
17,22
16,23
31,24
11,25
9,26
13,27
9,28
9,29
9,30
10,31
13,0
13,1
9,2
15,3
19,4
14,5
11,6
10,7
11,8
22,9
10,10
12,11
11,12
11,13
10,14
11,15
11,16
11,17
8,18
11,19
7,20
19,21
12,22
9,23
7,24
12,25
11,26
15,27
19,28
9,29
11,30
