seq_len,ch_idx
428,3
322,14
301,3
272,7
264,29
245,5
183,16
180,29
152,21
148,0
140,5
135,30
133,31
131,1
130,4
124,18
123,21
118,17
118,2
117,6
112,13
102,26
101,25
96,19
94,2
91,18
90,30
90,4
88,14
88,19
87,29
81,31
80,10
80,23
74,8
71,12
66,14
63,24
60,16
60,30
59,23
59,11
53,23
53,10
52,13
51,0
51,9
49,21
49,27
47,7
46,20
48,17
47,20
45,7
42,15
41,16
39,22
38,8
38,20
37,25
41,9
37,15
35,19
34,31
33,15
31,24
30,0
29,26
29,11
29,17
29,19
29,31
29,12
28,2
26,27
26,4
25,6
25,5
25,14
24,3
27,28
27,28
27,1
25,28
25,11
23,24
23,25
23,1
22,6
22,18
21,9
21,11
21,22
20,25
19,1
19,6
19,13
19,17
19,23
18,26
18,4
17,27
16,21
15,29
25,22
22,12
19,8
15,10
14,28
13,22
12,24
12,27
12,9
12,12
12,8
12,10
11,15
11,20
10,26
10,13
9,0
9,2
9,18
8,16
7,30
7,7
6,5
4,3
