seq_len,ch_idx
288,4
275,17
249,0
171,14
172,24
161,16
161,18
158,16
151,2
145,4
139,28
139,14
133,12
129,8
125,3
117,0
110,3
111,8
111,0
104,20
103,28
97,10
97,22
93,29
90,14
90,21
89,1
85,9
85,23
82,23
81,3
80,30
79,14
79,7
78,16
70,7
70,8
69,20
68,22
68,26
67,15
68,6
65,6
64,24
63,6
62,13
62,23
60,12
60,24
60,22
60,26
59,27
54,20
53,27
53,31
52,19
52,25
52,30
51,13
50,2
50,7
49,8
48,15
48,17
48,10
43,31
42,20
41,10
39,11
44,25
39,11
37,19
34,12
33,10
33,11
33,30
33,6
32,13
31,27
31,5
30,12
29,21
29,22
29,1
29,28
28,2
28,3
28,24
27,18
27,0
27,4
26,9
31,25
31,31
26,18
23,1
22,13
21,15
21,25
20,31
19,7
19,19
18,17
18,16
14,9
23,5
17,29
16,5
16,21
16,29
15,26
14,5
14,1
14,9
12,19
12,21
12,27
11,29
11,11
10,15
9,26
9,30
9,2
8,18
7,23
7,28
7,17
6,4
