seq_len,ch_idx
384,20
310,14
310,13
277,5
276,4
266,2
253,6
248,7
242,12
241,30
240,1
229,28
229,17
222,17
213,19
209,2
208,8
205,0
200,6
191,0
190,15
188,10
189,8
186,25
184,31
184,27
181,27
172,12
166,24
165,23
163,5
160,18
159,19
159,29
155,30
153,25
151,13
147,22
146,13
148,5
147,12
147,7
146,5
144,8
143,2
139,31
139,19
140,29
135,23
129,25
128,14
128,22
125,30
124,27
123,9
122,6
122,23
122,15
121,30
121,17
121,24
121,4
119,14
117,24
117,28
117,23
116,25
115,25
114,29
114,8
114,27
114,3
114,20
114,23
113,11
112,2
111,27
110,28
110,11
108,15
108,27
108,12
108,21
108,25
107,19
106,20
105,26
104,19
102,2
101,5
101,6
101,30
101,27
100,20
100,13
100,7
99,8
99,31
98,14
97,12
97,4
96,28
95,3
95,27
95,21
94,9
94,22
92,28
92,0
91,27
91,30
91,17
91,13
90,9
90,16
89,25
89,28
89,8
89,6
88,5
88,14
88,30
88,15
87,10
91,0
86,0
84,1
84,10
84,20
84,16
84,21
84,3
84,18
83,8
83,14
83,19
82,20
81,0
81,29
81,18
81,2
80,28
80,27
80,19
80,4
80,5
79,17
79,20
79,21
79,25
79,0
79,22
78,23
78,3
77,14
77,6
77,19
77,4
77,13
82,16
81,23
80,15
78,11
77,15
76,24
74,18
74,26
73,2
73,15
73,24
73,16
73,21
73,10
73,29
72,18
72,6
72,26
72,1
71,13
71,15
70,17
70,21
70,10
70,29
69,6
69,1
68,22
68,7
68,9
68,13
68,4
67,15
66,24
65,20
64,12
91,26
70,26
67,16
67,26
66,3
66,12
65,18
65,26
64,20
64,24
64,16
64,18
64,21
64,26
63,3
63,2
63,15
63,1
62,0
62,12
62,20
62,24
62,5
61,21
60,23
60,3
59,1
59,6
59,19
59,28
59,0
59,7
59,12
59,27
58,24
68,11
60,16
59,28
57,8
57,17
56,1
55,11
54,7
54,8
53,31
53,17
52,26
52,11
52,10
52,3
52,7
51,6
51,8
51,12
50,5
50,17
50,16
50,28
50,18
49,0
49,10
49,3
49,7
49,9
48,8
48,23
48,30
48,12
47,2
47,22
47,29
47,24
46,27
44,17
44,13
44,4
53,21
52,9
49,16
48,18
47,10
47,9
46,29
46,22
45,2
45,16
44,21
44,1
44,0
43,24
42,29
42,14
42,19
41,6
41,17
41,16
41,18
41,21
40,1
40,0
40,10
40,24
40,8
40,9
40,31
39,30
39,7
39,19
39,25
38,2
37,17
36,5
35,20
41,9
40,9
39,3
37,9
37,11
37,31
36,4
36,25
35,3
35,9
34,31
34,23
34,28
33,4
33,25
33,5
32,16
32,18
32,10
31,11
31,31
31,23
31,28
31,0
31,25
31,2
31,12
31,6
31,13
30,20
30,3
30,16
30,10
30,23
29,29
29,2
29,8
29,22
28,12
27,6
27,30
27,14
27,27
27,20
26,17
49,18
30,31
29,30
27,10
27,31
27,7
27,13
27,5
27,9
26,16
25,18
25,26
25,21
25,10
25,31
24,4
24,22
24,1
24,30
24,7
23,13
23,8
23,5
23,19
22,3
22,18
22,21
22,10
22,31
22,11
22,4
22,24
22,15
21,1
21,25
21,6
21,23
21,30
21,7
21,13
20,8
20,17
20,29
20,5
20,19
20,12
20,9
19,3
19,18
19,26
19,21
19,10
19,11
19,4
19,24
19,22
19,15
19,0
18,1
18,25
18,6
18,23
18,30
18,7
17,8
17,17
17,29
17,20
17,2
17,5
17,14
16,19
16,12
14,27
23,11
19,22
18,14
18,11
18,22
17,26
16,14
16,11
15,22
15,31
15,26
15,1
14,29
14,4
14,15
14,14
14,28
13,11
13,22
13,31
13,26
13,1
13,29
12,7
12,4
12,15
12,14
12,28
12,13
12,11
12,22
11,16
11,31
11,3
11,9
11,26
11,1
11,21
11,29
11,7
11,4
10,24
10,15
10,14
10,23
10,28
10,0
10,30
10,13
10,19
10,25
10,20
10,2
10,27
10,11
9,22
9,16
9,31
9,3
9,9
9,10
9,26
9,1
9,21
9,18
9,29
9,7
9,4
9,24
9,15
9,14
8,23
8,28
8,0
8,30
7,17
7,12
7,13
7,19
7,25
6,6
6,20
6,2
6,5
4,27
